OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup
8637,10039,286,5,0,32,7,29500,147500,30s,Medium-Price,2021-11-05 23:57:02,Monday,23:57:02,2021,Fall,PrimeTime
8638,10451,213,5,0,25,5,28100,140500,20s,Medium-Price,2021-11-15 22:46:37,Tuesday,22:46:37,2021,Fall,PrimeTime
8639,10352,229,6,0,19,6,28900,173400,10s,Medium-Price,2021-11-21 21:27:16,Monday,21:27:16,2021,Fall,PrimeTime
8640,10988,236,3,1,29,6,32300,96900,20s,Medium-Price,2021-11-20 13:29:10,Saturday,13:29:10,2021,Fall,DayTime
8641,10611,253,10,1,22,7,29100,291000,20s,Medium-Price,2021-11-08 22:24:16,Friday,22:24:16,2021,Fall,PrimeTime
8642,10695,257,3,1,27,5,23800,71400,20s,Medium-Price,2021-11-03 21:20:02,Monday,21:20:02,2021,Fall,PrimeTime
8643,10063,262,1,0,42,4,21300,21300,40s,Medium-Price,2021-12-25 23:08:00,Saturday,23:08:00,2021,Winter,PrimeTime
8644,10225,238,1,0,28,6,31700,31700,20s,Medium-Price,2021-12-16 22:03:57,Thursday,22:03:57,2021,Winter,PrimeTime
8645,10403,252,4,1,35,6,26500,106000,30s,Medium-Price,2021-10-20 22:38:01,Friday,22:38:01,2021,Fall,PrimeTime
8646,10845,253,13,0,23,5,29100,378300,20s,Medium-Price,2021-12-12 23:12:45,Wednesday,23:12:45,2021,Winter,PrimeTime
8647,10412,150,23,0,23,8,34100,784300,20s,High-Price,2021-11-06 21:55:10,Thursday,21:55:10,2021,Fall,PrimeTime
8648,10560,201,9,0,31,5,22700,204300,30s,Medium-Price,2021-10-08 22:47:20,Tuesday,22:47:20,2021,Fall,PrimeTime
8649,10470,168,3,0,24,7,35100,105300,20s,High-Price,2021-11-20 22:25:51,Sunday,22:25:51,2021,Fall,PrimeTime
8650,10602,207,2,1,34,5,31600,63200,30s,Medium-Price,2021-12-07 21:29:47,Saturday,21:29:47,2021,Winter,PrimeTime
8651,10939,270,2,0,20,5,30200,60400,10s,Medium-Price,2021-11-19 02:40:46,Saturday,02:40:46,2021,Fall,DayBreak
8652,10220,271,1,0,23,4,27500,27500,20s,Medium-Price,2021-11-24 21:58:45,Friday,21:58:45,2021,Fall,PrimeTime
8653,10050,167,5,0,33,5,34800,174000,30s,High-Price,2021-10-21 20:30:59,Tuesday,20:30:59,2021,Fall,PrimeTime
8654,10128,229,1,1,38,8,28900,28900,30s,Medium-Price,2021-10-04 20:35:43,Thursday,20:35:43,2021,Fall,PrimeTime
8655,10169,287,12,0,38,6,27400,328800,30s,Medium-Price,2021-12-22 21:47:03,Sunday,21:47:03,2021,Winter,PrimeTime
8656,10828,249,31,0,26,3,30300,939300,20s,Medium-Price,2021-12-11 21:47:17,Sunday,21:47:17,2021,Winter,PrimeTime
8657,10519,271,29,0,21,5,27500,797500,20s,Medium-Price,2021-11-18 14:41:57,Thursday,14:41:57,2021,Fall,DayTime
8658,10298,287,16,0,28,6,27400,438400,20s,Medium-Price,2021-12-24 21:41:38,Friday,21:41:38,2021,Winter,PrimeTime
8659,10775,286,5,0,28,5,29500,147500,20s,Medium-Price,2021-11-26 09:41:24,Friday,09:41:24,2021,Fall,DayTime
8660,10230,277,2,1,65,4,30900,61800,60s+,Medium-Price,2021-11-08 23:38:54,Wednesday,23:38:54,2021,Fall,PrimeTime
8661,10132,280,3,0,26,7,31300,93900,20s,Medium-Price,2021-11-15 21:21:04,Tuesday,21:21:04,2021,Fall,PrimeTime
8662,10724,152,5,0,42,5,38700,193500,40s,High-Price,2021-10-29 23:42:02,Thursday,23:42:02,2021,Fall,PrimeTime
8663,10855,253,34,0,22,6,29100,989400,20s,Medium-Price,2021-10-03 19:49:02,Saturday,19:49:02,2021,Fall,PrimeTime
8664,10130,168,3,0,35,6,35100,105300,30s,High-Price,2021-12-10 01:09:30,Thursday,01:09:30,2021,Winter,DayBreak
8665,10821,311,7,0,36,4,16900,118300,30s,Low-Price,2021-12-29 13:31:56,Sunday,13:31:56,2021,Winter,DayTime
8666,10599,286,2,0,26,5,29500,59000,20s,Medium-Price,2021-11-22 18:08:26,Friday,18:08:26,2021,Fall,DayTime
8667,10739,253,4,0,24,5,29100,116400,20s,Medium-Price,2021-11-01 19:14:45,Tuesday,19:14:45,2021,Fall,PrimeTime
8668,10062,287,1,0,26,9,27400,27400,20s,Medium-Price,2021-11-24 23:29:47,Tuesday,23:29:47,2021,Fall,PrimeTime
8669,10183,136,8,0,25,10,34500,276000,20s,High-Price,2021-12-05 19:19:18,Tuesday,19:19:18,2021,Winter,PrimeTime
8670,10446,271,3,0,15,5,27500,82500,10s,Medium-Price,2021-11-23 12:18:40,Tuesday,12:18:40,2021,Fall,DayTime
8671,10675,207,6,0,23,10,31600,189600,20s,Medium-Price,2021-12-14 19:44:53,Monday,19:44:53,2021,Winter,PrimeTime
8672,10979,291,8,0,38,5,32600,260800,30s,Medium-Price,2021-11-27 22:01:58,Sunday,22:01:58,2021,Fall,PrimeTime
8673,10708,251,5,1,28,3,26200,131000,20s,Medium-Price,2021-12-02 21:56:24,Monday,21:56:24,2021,Winter,PrimeTime
8674,10259,253,7,0,30,4,29100,203700,20s,Medium-Price,2021-11-21 22:46:08,Monday,22:46:08,2021,Fall,PrimeTime
8675,10236,270,6,0,28,6,30200,181200,20s,Medium-Price,2021-12-29 17:14:19,Friday,17:14:19,2021,Winter,DayTime
8676,10620,295,6,0,23,5,23100,138600,20s,Medium-Price,2021-11-03 20:57:06,Wednesday,20:57:06,2021,Fall,PrimeTime
8677,10418,246,12,0,28,5,25600,307200,20s,Medium-Price,2021-12-28 20:51:14,Saturday,20:51:14,2021,Winter,PrimeTime
8678,10385,213,9,1,32,5,28100,252900,30s,Medium-Price,2021-12-13 23:39:20,Friday,23:39:20,2021,Winter,PrimeTime
8679,10632,295,20,0,27,1,23100,462000,20s,Medium-Price,2021-10-16 12:03:44,Thursday,12:03:44,2021,Fall,DayTime
8680,10978,218,1,0,28,9,24700,24700,20s,Medium-Price,2021-12-24 02:44:07,Monday,02:44:07,2021,Winter,DayBreak
8681,10741,296,11,0,31,7,23900,262900,30s,Medium-Price,2021-11-15 15:27:14,Thursday,15:27:14,2021,Fall,DayTime
8682,10792,212,6,0,46,5,32700,196200,40s,Medium-Price,2021-11-09 23:42:55,Tuesday,23:42:55,2021,Fall,PrimeTime
8683,10763,286,10,0,20,5,29500,295000,10s,Medium-Price,2021-12-14 23:36:34,Friday,23:36:34,2021,Winter,PrimeTime
8684,10834,223,5,0,21,9,22300,111500,20s,Medium-Price,2021-12-01 23:56:09,Friday,23:56:09,2021,Winter,PrimeTime
8685,10322,286,18,0,46,6,29500,531000,40s,Medium-Price,2021-11-12 22:00:34,Monday,22:00:34,2021,Fall,PrimeTime
8686,10258,286,1,0,28,5,29500,29500,20s,Medium-Price,2021-10-05 22:24:45,Wednesday,22:24:45,2021,Fall,PrimeTime
8687,10504,296,100,0,21,5,23900,2390000,20s,Medium-Price,2021-11-01 19:43:20,Friday,19:43:20,2021,Fall,PrimeTime
8688,10533,129,12,0,34,7,34200,410400,30s,High-Price,2021-10-01 22:39:55,Saturday,22:39:55,2021,Fall,PrimeTime
8689,10077,287,5,0,21,5,27400,137000,20s,Medium-Price,2021-11-09 23:09:15,Saturday,23:09:15,2021,Fall,PrimeTime
8690,10203,270,15,1,20,5,30200,453000,10s,Medium-Price,2021-10-03 12:59:55,Sunday,12:59:55,2021,Fall,DayTime
8691,10864,130,4,0,42,6,33800,135200,40s,High-Price,2021-11-07 23:12:28,Sunday,23:12:28,2021,Fall,PrimeTime
8692,10039,207,3,0,32,7,31600,94800,30s,Medium-Price,2021-12-08 22:20:53,Tuesday,22:20:53,2021,Winter,PrimeTime
8693,10454,257,8,0,21,5,23800,190400,20s,Medium-Price,2021-12-15 22:14:20,Saturday,22:14:20,2021,Winter,PrimeTime
8694,10185,270,3,0,14,4,30200,90600,10s,Medium-Price,2021-11-20 22:16:59,Tuesday,22:16:59,2021,Fall,PrimeTime
8695,10790,238,1,0,41,5,31700,31700,40s,Medium-Price,2021-10-31 22:52:09,Friday,22:52:09,2021,Fall,PrimeTime
8696,10859,233,3,0,34,7,32300,96900,30s,Medium-Price,2021-11-28 22:09:32,Monday,22:09:32,2021,Fall,PrimeTime
8697,10190,224,2,0,28,5,25700,51400,20s,Medium-Price,2021-11-19 22:14:52,Wednesday,22:14:52,2021,Fall,PrimeTime
8698,10358,275,3,1,24,6,33400,100200,20s,Medium-Price,2021-11-03 21:03:57,Friday,21:03:57,2021,Fall,PrimeTime
8699,10841,245,3,0,23,6,30600,91800,20s,Medium-Price,2021-12-21 22:24:02,Monday,22:24:02,2021,Winter,PrimeTime
8700,10393,239,6,0,29,10,32100,192600,20s,Medium-Price,2021-11-08 20:13:49,Friday,20:13:49,2021,Fall,PrimeTime
8701,10637,232,2,0,82,5,29400,58800,60s+,Medium-Price,2021-10-28 20:48:29,Tuesday,20:48:29,2021,Fall,PrimeTime
8702,10925,224,11,0,23,7,25700,282700,20s,Medium-Price,2021-11-20 22:38:57,Monday,22:38:57,2021,Fall,PrimeTime
8703,10256,270,7,1,31,6,30200,211400,30s,Medium-Price,2021-12-14 14:32:54,Saturday,14:32:54,2021,Winter,DayTime
8704,10102,291,6,1,27,3,32600,195600,20s,Medium-Price,2021-11-01 20:46:20,Thursday,20:46:20,2021,Fall,PrimeTime
8705,10911,253,2,0,49,8,29100,58200,40s,Medium-Price,2021-11-19 21:08:48,Monday,21:08:48,2021,Fall,PrimeTime
8706,10768,219,8,0,31,6,19200,153600,30s,Medium-Price,2021-12-05 23:23:48,Thursday,23:23:48,2021,Winter,PrimeTime
8707,10594,254,3,0,31,7,22900,68700,30s,Medium-Price,2021-11-14 21:25:36,Wednesday,21:25:36,2021,Fall,PrimeTime
8708,10435,291,6,0,29,6,32600,195600,20s,Medium-Price,2021-12-12 23:49:39,Thursday,23:49:39,2021,Winter,PrimeTime
8709,10033,291,5,0,25,3,32600,163000,20s,Medium-Price,2021-10-17 23:19:50,Thursday,23:19:50,2021,Fall,PrimeTime
8710,10249,241,2,0,38,6,31100,62200,30s,Medium-Price,2021-10-18 23:55:01,Sunday,23:55:01,2021,Fall,PrimeTime
8711,10568,270,5,0,26,5,30200,151000,20s,Medium-Price,2021-12-13 22:06:31,Wednesday,22:06:31,2021,Winter,PrimeTime
8712,10729,261,1,0,22,6,27100,27100,20s,Medium-Price,2021-10-31 21:01:24,Wednesday,21:01:24,2021,Fall,PrimeTime
8713,10775,252,5,0,28,5,26500,132500,20s,Medium-Price,2021-12-05 21:02:36,Friday,21:02:36,2021,Winter,PrimeTime
8714,10256,235,5,1,31,6,31400,157000,30s,Medium-Price,2021-10-15 21:04:43,Wednesday,21:04:43,2021,Fall,PrimeTime
8715,10016,130,16,0,60,4,33800,540800,50s,High-Price,2021-12-16 22:54:27,Sunday,22:54:27,2021,Winter,PrimeTime
8716,10234,273,5,0,27,4,26000,130000,20s,Medium-Price,2021-11-04 20:37:58,Saturday,20:37:58,2021,Fall,PrimeTime
8717,10357,128,4,0,26,7,37500,150000,20s,High-Price,2021-11-25 21:33:10,Monday,21:33:10,2021,Fall,PrimeTime
8718,10784,275,4,0,29,4,33400,133600,20s,Medium-Price,2021-11-14 20:56:59,Sunday,20:56:59,2021,Fall,PrimeTime
8719,10605,271,4,0,23,3,27500,110000,20s,Medium-Price,2021-12-21 22:51:59,Thursday,22:51:59,2021,Winter,PrimeTime
8720,10730,209,5,0,31,6,23300,116500,30s,Medium-Price,2021-10-05 21:13:44,Wednesday,21:13:44,2021,Fall,PrimeTime
8721,10399,286,1,1,27,2,29500,29500,20s,Medium-Price,2021-12-15 21:49:33,Thursday,21:49:33,2021,Winter,PrimeTime
8722,10791,136,3,0,22,6,34500,103500,20s,High-Price,2021-10-01 21:17:09,Tuesday,21:17:09,2021,Fall,PrimeTime
8723,10707,202,7,1,23,2,23500,164500,20s,Medium-Price,2021-12-05 12:05:24,Friday,12:05:24,2021,Winter,DayTime
8724,10987,260,1,1,48,5,29300,29300,40s,Medium-Price,2021-12-28 13:16:09,Wednesday,13:16:09,2021,Winter,DayTime
8725,10530,272,2,0,25,5,24400,48800,20s,Medium-Price,2021-11-11 21:51:35,Saturday,21:51:35,2021,Fall,PrimeTime
8726,10493,238,4,1,26,5,31700,126800,20s,Medium-Price,2021-11-30 13:28:49,Saturday,13:28:49,2021,Fall,DayTime
8727,10048,242,17,1,29,7,25400,431800,20s,Medium-Price,2021-10-03 23:09:03,Thursday,23:09:03,2021,Fall,PrimeTime
8728,10659,245,9,0,39,8,30600,275400,30s,Medium-Price,2021-11-26 21:35:47,Monday,21:35:47,2021,Fall,PrimeTime
8729,10089,278,1,0,33,6,27000,27000,30s,Medium-Price,2021-12-20 20:32:33,Saturday,20:32:33,2021,Winter,PrimeTime
8730,10777,254,1,0,29,8,22900,22900,20s,Medium-Price,2021-10-28 21:33:03,Monday,21:33:03,2021,Fall,PrimeTime
8731,10885,256,2,0,20,3,25800,51600,10s,Medium-Price,2021-12-30 21:13:26,Thursday,21:13:26,2021,Winter,PrimeTime
8732,10663,256,20,0,26,6,25800,516000,20s,Medium-Price,2021-12-13 21:56:26,Saturday,21:56:26,2021,Winter,PrimeTime
8733,10218,267,4,0,27,6,24500,98000,20s,Medium-Price,2021-10-13 21:42:48,Friday,21:42:48,2021,Fall,PrimeTime
8734,10330,287,3,1,30,4,27400,82200,20s,Medium-Price,2021-12-20 22:48:20,Monday,22:48:20,2021,Winter,PrimeTime
8735,10784,223,1,0,29,4,22300,22300,20s,Medium-Price,2021-11-28 21:10:08,Sunday,21:10:08,2021,Fall,PrimeTime
8736,10736,298,14,0,36,5,22600,316400,30s,Medium-Price,2021-10-14 23:35:21,Sunday,23:35:21,2021,Fall,PrimeTime
8737,10755,252,2,0,32,5,26500,53000,30s,Medium-Price,2021-11-17 21:28:12,Friday,21:28:12,2021,Fall,PrimeTime
8738,10445,249,4,1,21,5,30300,121200,20s,Medium-Price,2021-10-26 22:28:57,Saturday,22:28:57,2021,Fall,PrimeTime
8739,10814,206,4,1,25,10,28500,114000,20s,Medium-Price,2021-11-03 21:40:29,Thursday,21:40:29,2021,Fall,PrimeTime
8740,10539,295,1,1,21,6,23100,23100,20s,Medium-Price,2021-11-08 04:37:36,Monday,04:37:36,2021,Fall,DayBreak
8741,10912,275,1,1,59,4,33400,33400,50s,Medium-Price,2021-10-10 21:03:55,Saturday,21:03:55,2021,Fall,PrimeTime
8742,10197,229,33,0,19,6,28900,953700,10s,Medium-Price,2021-10-17 21:51:58,Tuesday,21:51:58,2021,Fall,PrimeTime
8743,10384,238,1,0,24,5,31700,31700,20s,Medium-Price,2021-10-02 20:48:09,Tuesday,20:48:09,2021,Fall,PrimeTime
8744,10237,130,12,0,24,9,33800,405600,20s,High-Price,2021-12-13 20:53:17,Monday,20:53:17,2021,Winter,PrimeTime
8745,10126,213,10,0,23,6,28100,281000,20s,Medium-Price,2021-11-19 14:11:23,Saturday,14:11:23,2021,Fall,DayTime
8746,10651,229,2,0,37,6,28900,57800,30s,Medium-Price,2021-11-03 23:39:19,Monday,23:39:19,2021,Fall,PrimeTime
8747,10853,267,15,0,47,6,24500,367500,40s,Medium-Price,2021-12-18 16:32:24,Wednesday,16:32:24,2021,Winter,DayTime
8748,10176,233,3,0,27,5,32300,96900,20s,Medium-Price,2021-12-10 20:20:23,Tuesday,20:20:23,2021,Winter,PrimeTime
8749,10943,254,7,1,22,2,22900,160300,20s,Medium-Price,2021-11-16 13:44:08,Sunday,13:44:08,2021,Fall,DayTime
8750,10886,213,6,1,18,5,28100,168600,10s,Medium-Price,2021-12-20 23:18:23,Saturday,23:18:23,2021,Winter,PrimeTime
8751,10304,218,2,0,27,6,24700,49400,20s,Medium-Price,2021-12-15 22:13:35,Wednesday,22:13:35,2021,Winter,PrimeTime
8752,10582,229,11,0,24,5,28900,317900,20s,Medium-Price,2021-12-31 22:10:42,Sunday,22:10:42,2021,Winter,PrimeTime
8753,10559,213,1,0,26,9,28100,28100,20s,Medium-Price,2021-11-16 21:38:37,Friday,21:38:37,2021,Fall,PrimeTime
8754,10795,217,6,0,26,6,33500,201000,20s,Medium-Price,2021-11-03 20:48:25,Monday,20:48:25,2021,Fall,PrimeTime
8755,10606,204,8,0,20,7,25100,200800,10s,Medium-Price,2021-12-10 21:08:53,Tuesday,21:08:53,2021,Winter,PrimeTime
8756,10502,195,11,0,29,8,36200,398200,20s,High-Price,2021-10-07 22:02:32,Tuesday,22:02:32,2021,Fall,PrimeTime
8757,10430,206,6,0,27,5,28500,171000,20s,Medium-Price,2021-10-28 22:53:41,Monday,22:53:41,2021,Fall,PrimeTime
8758,10520,229,2,0,26,3,28900,57800,20s,Medium-Price,2021-12-25 20:21:55,Friday,20:21:55,2021,Winter,PrimeTime
8759,10772,247,2,0,35,5,25000,50000,30s,Medium-Price,2021-12-23 20:33:39,Monday,20:33:39,2021,Winter,PrimeTime
8760,10922,251,10,0,20,5,26200,262000,10s,Medium-Price,2021-10-31 13:59:42,Wednesday,13:59:42,2021,Fall,DayTime
8761,10706,165,5,0,25,5,36500,182500,20s,High-Price,2021-12-24 23:45:07,Friday,23:45:07,2021,Winter,PrimeTime
8762,10285,226,3,0,22,8,21000,63000,20s,Medium-Price,2021-10-27 20:55:33,Wednesday,20:55:33,2021,Fall,PrimeTime
8763,10848,273,4,1,36,7,26000,104000,30s,Medium-Price,2021-10-15 14:39:52,Wednesday,14:39:52,2021,Fall,DayTime
8764,10881,271,19,1,29,6,27500,522500,20s,Medium-Price,2021-10-11 11:08:33,Friday,11:08:33,2021,Fall,DayTime
8765,10584,246,3,0,27,6,25600,76800,20s,Medium-Price,2021-11-06 23:29:20,Monday,23:29:20,2021,Fall,PrimeTime
8766,10049,252,5,1,23,5,26500,132500,20s,Medium-Price,2021-10-12 22:10:01,Thursday,22:10:01,2021,Fall,PrimeTime
8767,10256,275,2,1,31,6,33400,66800,30s,Medium-Price,2021-10-14 23:08:25,Friday,23:08:25,2021,Fall,PrimeTime
8768,10871,271,1,0,36,8,27500,27500,30s,Medium-Price,2021-11-02 03:34:22,Tuesday,03:34:22,2021,Fall,DayBreak
8769,10712,218,27,0,40,1,24700,666900,30s,Medium-Price,2021-10-27 22:56:40,Tuesday,22:56:40,2021,Fall,PrimeTime
8770,10354,218,3,0,20,6,24700,74100,10s,Medium-Price,2021-11-27 20:57:03,Monday,20:57:03,2021,Fall,PrimeTime
8771,10775,206,4,0,28,5,28500,114000,20s,Medium-Price,2021-12-28 23:00:46,Saturday,23:00:46,2021,Winter,PrimeTime
8772,10505,253,1,0,22,6,29100,29100,20s,Medium-Price,2021-10-05 23:29:37,Wednesday,23:29:37,2021,Fall,PrimeTime
8773,10339,152,2,0,30,6,38700,77400,20s,High-Price,2021-10-06 21:17:15,Friday,21:17:15,2021,Fall,PrimeTime
8774,10547,221,2,0,43,4,25200,50400,40s,Medium-Price,2021-11-10 21:22:46,Monday,21:22:46,2021,Fall,PrimeTime
8775,10166,260,4,0,31,6,29300,117200,30s,Medium-Price,2021-12-29 22:17:12,Thursday,22:17:12,2021,Winter,PrimeTime
8776,10870,271,2,1,30,8,27500,55000,20s,Medium-Price,2021-11-08 23:04:37,Wednesday,23:04:37,2021,Fall,PrimeTime
8777,10612,271,10,0,30,6,27500,275000,20s,Medium-Price,2021-12-12 23:16:54,Wednesday,23:16:54,2021,Winter,PrimeTime
8778,10745,260,2,1,25,6,29300,58600,20s,Medium-Price,2021-10-11 11:08:32,Sunday,11:08:32,2021,Fall,DayTime
8779,10786,257,1,1,22,3,23800,23800,20s,Medium-Price,2021-11-17 21:10:36,Thursday,21:10:36,2021,Fall,PrimeTime
8780,10108,270,2,1,22,6,30200,60400,20s,Medium-Price,2021-11-13 22:36:39,Wednesday,22:36:39,2021,Fall,PrimeTime
8781,10448,229,8,0,21,7,28900,231200,20s,Medium-Price,2021-10-05 23:50:07,Saturday,23:50:07,2021,Fall,PrimeTime
8782,10407,248,2,1,28,5,19800,39600,20s,Medium-Price,2021-10-19 23:03:17,Tuesday,23:03:17,2021,Fall,PrimeTime
8783,10933,273,3,0,32,4,26000,78000,30s,Medium-Price,2021-11-08 12:00:09,Sunday,12:00:09,2021,Fall,DayTime
8784,10019,218,3,1,30,4,24700,74100,20s,Medium-Price,2021-11-19 23:11:47,Thursday,23:11:47,2021,Fall,PrimeTime
8785,10586,297,4,0,50,4,30500,122000,40s,Medium-Price,2021-10-06 21:40:26,Wednesday,21:40:26,2021,Fall,PrimeTime
8786,10134,255,4,0,28,5,24300,97200,20s,Medium-Price,2021-11-08 22:25:13,Tuesday,22:25:13,2021,Fall,PrimeTime
8787,10136,202,14,0,20,3,23500,329000,10s,Medium-Price,2021-10-15 21:39:49,Sunday,21:39:49,2021,Fall,PrimeTime
8788,10535,209,19,0,37,5,23300,442700,30s,Medium-Price,2021-11-03 20:58:05,Thursday,20:58:05,2021,Fall,PrimeTime
8789,10274,286,9,0,24,3,29500,265500,20s,Medium-Price,2021-12-11 21:54:32,Tuesday,21:54:32,2021,Winter,PrimeTime
8790,10169,163,86,0,38,6,36400,3130400,30s,High-Price,2021-12-27 19:34:31,Monday,19:34:31,2021,Winter,PrimeTime
8791,10082,247,3,1,25,5,25000,75000,20s,Medium-Price,2021-10-13 22:21:14,Saturday,22:21:14,2021,Fall,PrimeTime
8792,10093,280,5,0,19,9,31300,156500,10s,Medium-Price,2021-11-19 22:36:00,Monday,22:36:00,2021,Fall,PrimeTime
8793,10831,291,1,0,27,7,32600,32600,20s,Medium-Price,2021-11-21 20:29:49,Sunday,20:29:49,2021,Fall,PrimeTime
8794,10217,216,15,0,23,5,28200,423000,20s,Medium-Price,2021-11-28 22:40:27,Tuesday,22:40:27,2021,Fall,PrimeTime
8795,10673,256,3,0,32,5,25800,77400,30s,Medium-Price,2021-12-09 22:59:22,Sunday,22:59:22,2021,Winter,PrimeTime
8796,10892,234,2,1,27,9,26400,52800,20s,Medium-Price,2021-12-24 23:55:07,Monday,23:55:07,2021,Winter,PrimeTime
8797,10689,277,39,0,22,7,30900,1205100,20s,Medium-Price,2021-11-20 21:22:08,Friday,21:22:08,2021,Fall,PrimeTime
8798,10740,253,4,0,27,1,29100,116400,20s,Medium-Price,2021-10-25 23:09:24,Friday,23:09:24,2021,Fall,PrimeTime
8799,10925,207,6,0,23,7,31600,189600,20s,Medium-Price,2021-11-17 08:28:25,Sunday,08:28:25,2021,Fall,DayTime
8800,10410,273,11,0,22,2,26000,286000,20s,Medium-Price,2021-10-18 22:56:29,Friday,22:56:29,2021,Fall,PrimeTime
8801,10670,254,7,0,23,6,22900,160300,20s,Medium-Price,2021-12-21 21:21:42,Monday,21:21:42,2021,Winter,PrimeTime
8802,10157,287,1,0,22,5,27400,27400,20s,Medium-Price,2021-12-27 21:28:25,Thursday,21:28:25,2021,Winter,PrimeTime
8803,10216,213,5,1,41,4,28100,140500,40s,Medium-Price,2021-11-04 21:22:10,Tuesday,21:22:10,2021,Fall,PrimeTime
8804,10505,245,1,0,22,6,30600,30600,20s,Medium-Price,2021-12-25 23:51:33,Friday,23:51:33,2021,Winter,PrimeTime
8805,10959,239,2,1,34,5,32100,64200,30s,Medium-Price,2021-10-24 06:20:47,Sunday,06:20:47,2021,Fall,DayBreak
8806,10586,221,3,0,50,4,25200,75600,40s,Medium-Price,2021-10-12 22:27:01,Sunday,22:27:01,2021,Fall,PrimeTime
8807,10878,231,1,0,30,6,20600,20600,20s,Medium-Price,2021-11-03 15:14:55,Thursday,15:14:55,2021,Fall,DayTime
8808,10586,291,4,0,50,4,32600,130400,40s,Medium-Price,2021-10-21 19:04:05,Saturday,19:04:05,2021,Fall,PrimeTime
8809,10203,271,3,1,20,5,27500,82500,10s,Medium-Price,2021-10-11 15:22:31,Thursday,15:22:31,2021,Fall,DayTime
8810,10278,167,5,0,42,5,34800,174000,40s,High-Price,2021-11-01 23:19:31,Saturday,23:19:31,2021,Fall,PrimeTime
8811,10919,278,20,0,22,5,27000,540000,20s,Medium-Price,2021-11-28 22:10:23,Thursday,22:10:23,2021,Fall,PrimeTime
8812,10637,204,8,0,82,5,25100,200800,60s+,Medium-Price,2021-10-13 14:57:09,Friday,14:57:09,2021,Fall,DayTime
8813,10476,273,4,0,25,6,26000,104000,20s,Medium-Price,2021-12-18 15:14:22,Friday,15:14:22,2021,Winter,DayTime
8814,10517,270,16,1,28,6,30200,483200,20s,Medium-Price,2021-11-13 21:13:20,Thursday,21:13:20,2021,Fall,PrimeTime
8815,10823,238,6,1,20,5,31700,190200,10s,Medium-Price,2021-10-13 22:51:40,Saturday,22:51:40,2021,Fall,PrimeTime
8816,10232,134,4,0,35,6,37100,148400,30s,High-Price,2021-11-12 20:37:19,Friday,20:37:19,2021,Fall,PrimeTime
8817,10781,248,12,0,43,7,19800,237600,40s,Medium-Price,2021-10-31 21:31:35,Thursday,21:31:35,2021,Fall,PrimeTime
8818,10194,241,4,1,28,4,31100,124400,20s,Medium-Price,2021-12-19 10:30:13,Wednesday,10:30:13,2021,Winter,DayTime
8819,10653,251,6,0,51,5,26200,157200,50s,Medium-Price,2021-10-12 21:00:37,Thursday,21:00:37,2021,Fall,PrimeTime
8820,10149,124,1,0,22,5,36800,36800,20s,High-Price,2021-11-15 23:50:56,Sunday,23:50:56,2021,Fall,PrimeTime
8821,10142,271,5,1,22,6,27500,137500,20s,Medium-Price,2021-12-22 17:07:20,Saturday,17:07:20,2021,Winter,DayTime
8822,10757,109,9,0,60,5,33700,303300,50s,High-Price,2021-10-14 16:53:41,Sunday,16:53:41,2021,Fall,DayTime
8823,10027,261,27,0,26,10,27100,731700,20s,Medium-Price,2021-12-17 23:53:29,Monday,23:53:29,2021,Winter,PrimeTime
8824,10706,238,4,0,25,5,31700,126800,20s,Medium-Price,2021-11-12 19:30:18,Tuesday,19:30:18,2021,Fall,PrimeTime
8825,10884,216,11,1,10,2,28200,310200,,Medium-Price,2021-10-17 14:42:36,Saturday,14:42:36,2021,Fall,DayTime
8826,10354,273,7,0,20,6,26000,182000,10s,Medium-Price,2021-10-07 23:19:12,Thursday,23:19:12,2021,Fall,PrimeTime
8827,10518,270,2,1,32,4,30200,60400,30s,Medium-Price,2021-10-07 21:25:13,Tuesday,21:25:13,2021,Fall,PrimeTime
8828,10687,167,3,1,24,5,34800,104400,20s,High-Price,2021-10-25 23:27:38,Tuesday,23:27:38,2021,Fall,PrimeTime
8829,10971,261,2,0,25,5,27100,54200,20s,Medium-Price,2021-12-05 20:38:26,Sunday,20:38:26,2021,Winter,PrimeTime
8830,10292,213,12,0,19,6,28100,337200,10s,Medium-Price,2021-10-25 23:28:28,Friday,23:28:28,2021,Fall,PrimeTime
8831,10105,255,100,0,21,7,24300,2430000,20s,Medium-Price,2021-11-12 22:53:01,Monday,22:53:01,2021,Fall,PrimeTime
8832,10410,275,14,0,22,2,33400,467600,20s,Medium-Price,2021-10-21 19:41:07,Monday,19:41:07,2021,Fall,PrimeTime
8833,10048,212,1,1,29,7,32700,32700,20s,Medium-Price,2021-12-18 13:01:55,Tuesday,13:01:55,2021,Winter,DayTime
8834,10513,213,1,1,23,4,28100,28100,20s,Medium-Price,2021-11-06 23:48:30,Saturday,23:48:30,2021,Fall,PrimeTime
8835,10150,285,4,1,26,4,28700,114800,20s,Medium-Price,2021-12-18 23:12:40,Sunday,23:12:40,2021,Winter,PrimeTime
8836,10648,251,13,1,43,6,26200,340600,40s,Medium-Price,2021-11-15 22:06:01,Monday,22:06:01,2021,Fall,PrimeTime
